budget,genres,popularity,revenue,vote_average,vote_count
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",7.051521,2062066,6.1,56
7000000,"[{""id"": 18, ""name"": ""Drama""}]",11.400229,0,6.2,81
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",21.276864,6038942,7.4,677
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1.799504,0,5.8,8
7000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2.932784,0,5.0,15
7000000,"[{""id"": 35, ""name"": ""Comedy""}]",2.550045,1246141,4.5,31
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",5.517597,0,6.7,46
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",3.829937,0,6.2,16
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",8.893676,0,7.1,420
8000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9.590373,0,6.0,208
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",7.155519,1429299,5.7,20
0,"[{""id"": 35, ""name"": ""Comedy""}]",0.587276,0,2.7,13
7000000,"[{""id"": 18, ""name"": ""Drama""}]",13.635828,382946,6.7,212
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",10.416332,523511,5.8,212
3500000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",5.038953,0,6.2,68
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1.498245,0,7.7,5
7000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",8.184588,573335,7.1,164
7000000,"[{""id"": 35, ""name"": ""Comedy""}]",2.26778,453079,5.9,29
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",3.120016,1310673,6.7,41
7000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",8.207425,46488,6.0,73
0,"[{""id"": 18, ""name"": ""Drama""}]",2.356244,0,6.3,8
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",34.917447,30471,7.2,837
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",0.542814,0,5.8,5
7000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",5.060656,0,5.0,85
7000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",5.33861,12400000,5.1,47
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",1.874783,0,6.5,4
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",14.574995,41410568,7.0,251
7000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",8.591387,8900000,6.9,140
6900000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",26.181753,7993039,7.4,583
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",21.01755,7000000,6.1,843
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.139294,0,6.8,27
7000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",6.665164,0,5.8,110
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2.832628,0,6.3,20
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",3.528643,0,6.7,62
6800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",4.665309,0,6.1,73
6900000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",25.613197,44287131,5.6,555
6800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]",21.285206,7103838,7.9,479
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",4.240495,0,5.8,44
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",3.810943,0,5.1,24
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",23.604936,0,7.8,504
6500000,"[{""id"": 27, ""name"": ""Horror""}]",60.225219,255273813,5.6,1517
7,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",0.050456,7,5.2,6
6500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",17.705671,57504069,7.4,364
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",6.847099,54215416,6.8,116
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8.067702,0,6.3,16
6500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",11.208769,31899000,6.8,157
6500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2.163683,0,6.2,42
6500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",11.142389,28451622,7.0,196
6500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11.885221,13368437,5.1,128
6500000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",12.524953,12376563,7.0,190
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1.537859,10,4.1,35
0,"[{""id"": 18, ""name"": ""Drama""}]",3.481517,0,7.0,32
6500000,"[{""id"": 18, ""name"": ""Drama""}]",40.688426,17693675,7.0,875
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",24.0034,11850214,7.0,559
6500000,"[{""id"": 18, ""name"": ""Drama""}]",2.639106,2025032,8.0,6
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",16.574756,2401510,6.5,305
6500000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",5.483531,1548955,6.8,45
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]",1.068819,0,7.0,6
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",8.432401,1521261,7.1,119
6500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",2.074295,0,6.0,16
0,"[{""id"": 18, ""name"": ""Drama""}]",11.357474,8159508,7.5,200
6400000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",74.234793,78371200,7.3,4128
4800000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11.086001,79384880,7.4,586
10000000,"[{""id"": 18, ""name"": ""Drama""}]",13.409125,0,7.2,152
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",14.961629,14237000,7.3,267
6000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",16.139771,2122561,6.8,392
6000000,"[{""id"": 10749, ""name"": ""Romance""}]",67.608041,181813770,7.2,1581
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]",49.802914,138530565,7.5,1205
6000000,"[{""id"": 99, ""name"": ""Documentary""}]",16.20985,119114517,6.8,397
6000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",24.499996,102308889,7.4,650
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",59.961523,102272727,7.4,1183
6000000,"[{""id"": 18, ""name"": ""Drama""}]",12.541983,0,7.4,145
6000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",23.431117,43656822,7.0,389
6000000,"[{""id"": 35, ""name"": ""Comedy""}]",15.929648,39846344,6.6,365
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.029944,0,6.5,10
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",5.537646,25059640,7.1,34
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",64.025031,23341568,8.1,3254
8000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",12.654051,22168359,5.5,245
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",35.108498,38275483,5.9,858
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",40.196514,44703995,7.3,1000
6000000,"[{""id"": 37, ""name"": ""Western""}]",7.60445,20400000,6.2,37
0,"[{""id"": 35, ""name"": ""Comedy""}]",10.982255,0,6.7,166
6000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",24.351305,50244700,6.9,703
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",3.159574,0,6.2,26
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",12.601677,18197398,4.4,91
12716953,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",7.077505,18814720,6.3,128
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",4.053017,18750246,6.6,74
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",6.379933,0,5.9,123
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",15.639016,58000000,6.5,354
6000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",3.89204,12000000,5.4,32
6000000,"[{""id"": 18, ""name"": ""Drama""}]",26.286954,48027970,7.4,558
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",8.008844,11642254,5.2,183
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",12.68514,9206470,6.5,320
6000000,"[{""id"": 99, ""name"": ""Documentary""}]",0.041651,7518876,8.0,3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8.483531,0,6.6,91
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.561198,6852450,6.1,44
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",14.988746,13231461,6.4,379
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",5.754416,0,5.5,103
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",6.497285,6670712,6.9,113
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",19.411141,19560274,6.8,372
7000000,"[{""id"": 35, ""name"": ""Comedy""}]",7.034618,6230276,4.8,48
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",26.218912,10409377,7.1,817
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",4.647547,0,6.6,61
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9.371534,0,5.4,77
5500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",15.015271,5483299,6.4,300
6000000,"[{""id"": 35, ""name"": ""Comedy""}]",5.696491,4398989,5.5,52
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",4.25422,0,7.4,80
6000000,"[{""id"": 28, ""name"": ""Action""}]",5.411243,3283371,6.9,29
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",1.273773,0,6.2,9
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",6.27257,2944752,6.6,111
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",4.148253,2025238,6.0,44
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1.369649,0,5.7,19
6244087,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",14.970654,638641,7.6,259
6000000,"[{""id"": 18, ""name"": ""Drama""}]",7.161051,2899975,6.2,94
6000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",12.434688,0,6.6,74
0,"[{""id"": 18, ""name"": ""Drama""}]",2.507912,0,7.2,34
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1.478505,869325,4.6,17
6000000,"[{""id"": 18, ""name"": ""Drama""}]",0.215464,399611,4.7,12
0,"[{""id"": 18, ""name"": ""Drama""}]",1.229667,0,5.7,10
6000000,"[{""id"": 18, ""name"": ""Drama""}]",6.903186,0,6.2,34
134005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2.260315,1332231,5.3,22
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.427061,0,5.9,10
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",0.669169,0,6.5,11
0,"[{""id"": 18, ""name"": ""Drama""}]",6.077735,0,6.3,30
6000000,"[{""id"": 35, ""name"": ""Comedy""}]",2.404626,69497,4.7,25
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.475748,25,8.0,10
6000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",15.048067,0,6.8,206
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1.734764,0,5.4,29
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1.496454,0,5.4,21
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",10.19041,66351,5.6,224
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",12.099486,0,6.3,14
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",4.957014,0,5.2,73
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2.135689,0,7.6,38
5952000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",18.119265,2120439,7.1,454
5300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",13.034602,3897799,7.0,266
6000000,"[{""id"": 18, ""name"": ""Drama""}]",6.349218,32251,5.5,87
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",5.013575,530048,6.8,66
0,"[{""id"": 35, ""name"": ""Comedy""}]",4.448353,0,4.9,18
5800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",4.49029,6800000,7.2,72
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2.204138,0,5.5,12
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11.81832,27165581,6.8,167
0,"[{""id"": 35, ""name"": ""Comedy""}]",0.356495,0,10.0,1
3500159,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22.054546,76578641,6.2,578
0,"[{""id"": 18, ""name"": ""Drama""}]",4.245123,0,6.0,10
5800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",3.201886,7000000,4.2,10
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",0.114342,126,4.7,11
5600000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",22.341462,18469680,6.4,489
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",0.305922,531826,3.9,6
5500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",28.500913,159616327,7.9,622
5500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",10.439971,58972904,6.8,207
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.784535,0,6.4,71
0,"[{""id"": 18, ""name"": ""Drama""}]",10.396305,0,7.3,131
6000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",33.296684,0,5.9,1671
5500000,"[{""id"": 37, ""name"": ""Western""}]",19.127239,15700000,7.4,278
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",14.072941,0,7.1,426
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2.714043,0,6.2,47
5500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2.141143,4865000,3.3,16
0,"[{""id"": 18, ""name"": ""Drama""}]",20.982455,0,7.5,526
4361898,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2.080741,3031801,5.6,28
5000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",7.79068,2466444,6.2,73
6500000,"[{""id"": 18, ""name"": ""Drama""}]",15.580335,37295445,7.6,292
0,"[{""id"": 18, ""name"": ""Drama""}]",5.336243,0,4.8,15
3850000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",10.787322,0,6.8,97
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",32.476098,792,7.1,538
5500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",3.21392,0,5.4,31
2200000,"[{""id"": 18, ""name"": ""Drama""}]",5.206967,11502151,7.2,97
0,"[{""id"": 18, ""name"": ""Drama""}]",1.5846,0,6.2,9
8000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",3.653305,0,5.6,28
0,"[{""id"": 35, ""name"": ""Comedy""}]",3.865122,0,4.9,57
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]",1.391958,0,7.3,18
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",20.821846,15699707,7.1,399
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",9.451228,0,6.0,140
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1.688495,0,7.3,24
5500000,"[{""id"": 18, ""name"": ""Drama""}]",5.033065,5000000,5.9,45
5100000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",5.934016,0,7.2,102
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",0.075817,0,5.4,7
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",48.375848,0,6.5,1211
4000000,"[{""id"": 27, ""name"": ""Horror""}]",42.187986,152925093,6.3,1251
15000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",53.698683,108286421,6.8,2468
5000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 35, ""name"": ""Comedy""}]",14.752587,64282312,6.1,345
4900000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",48.170508,44107032,6.3,1129
5000000,"[{""id"": 27, ""name"": ""Horror""}]",29.15813,205703818,5.9,669
5000000,"[{""id"": 27, ""name"": ""Horror""}]",56.30466,103590271,4.9,983
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",17.304055,44793222,6.5,354
5500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9.59729,99067206,7.5,205
5000000,"[{""id"": 27, ""name"": ""Horror""}]",20.326337,142817992,5.2,563
4100000,"[{""id"": 18, ""name"": ""Drama""}]",4.028875,36000000,6.4,42
5000000,"[{""id"": 35, ""name"": ""Comedy""}]",6.470766,41833347,6.7,137
11000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",16.856231,34872033,5.1,272
8000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",19.683187,60378584,7.0,485
5000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",9.358197,28200000,6.8,157
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",19.984477,86362372,5.2,449
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",30.271066,26010864,7.9,719
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",59.454473,55198285,7.9,2886
3300000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",20.304235,64110728,5.1,505
9000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",60.715151,39723096,8.1,4028
5000000,"[{""id"": 27, ""name"": ""Horror""}]",35.871248,44030246,6.3,1050
5000000,"[{""id"": 35, ""name"": ""Comedy""}]",18.077963,26888376,6.9,398
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",20.428237,110000000,7.4,750
4600000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",32.14444,23198652,7.1,688
0,"[{""id"": 35, ""name"": ""Comedy""}]",3.673566,0,4.7,21
3500000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10749, ""name"": ""Romance""}]",3.656491,20659423,6.8,37
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",1.88484,0,5.4,22
5000000,"[{""id"": 18, ""name"": ""Drama""}]",4.227807,0,6.1,38
0,"[{""id"": 18, ""name"": ""Drama""}]",3.102862,0,6.5,54
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",15.688439,17273593,5.9,365
